编码,名称,上级编码,上级名称,起始日期,终止日期,别名编码,别名名称,级别
610600,延安市,610000,陕西省,31/12/2002,31/08/2013,610600,延安市,地级市（区）
610602,宝塔区,610600,延安市,31/12/2002,31/08/2013,610602,宝塔区,区县
610621,延长县,610600,延安市,31/12/2002,31/08/2013,610621,延长县,区县
610622,延川县,610600,延安市,31/12/2002,31/08/2013,610622,延川县,区县
610623,子长县,610600,延安市,31/12/2002,31/08/2013,610623,子长县,区县
610624,安塞县,610600,延安市,31/12/2002,31/08/2013,610624,安塞县,区县
610625,志丹县,610600,延安市,31/12/2002,31/08/2013,610625,志丹县,区县
610626,吴起县,610600,延安市,31/12/2004,31/08/2013,610626,吴起县,区县
610627,甘泉县,610600,延安市,31/12/2002,31/08/2013,610627,甘泉县,区县
610628,富县,610600,延安市,31/12/2002,31/08/2013,610628,富县,区县
610629,洛川县,610600,延安市,31/12/2002,31/08/2013,610629,洛川县,区县
610630,宜川县,610600,延安市,31/12/2002,31/08/2013,610630,宜川县,区县
610631,黄龙县,610600,延安市,31/12/2002,31/08/2013,610631,黄龙县,区县
610632,黄陵县,610600,延安市,31/12/2002,31/08/2013,610632,黄陵县,区县
610633,吴旗县,610600,延安市,31/12/2002,31/12/2005,610626,吴起县,区县
610700,汉中市,610000,陕西省,31/12/2002,31/08/2013,610700,汉中市,地级市（区）
610702,汉台区,610700,汉中市,31/12/2002,31/08/2013,610702,汉台区,区县
610721,南郑县,610700,汉中市,31/12/2002,31/08/2013,610721,南郑县,区县
610722,城固县,610700,汉中市,31/12/2002,31/08/2013,610722,城固县,区县
610723,洋县,610700,汉中市,31/12/2002,31/08/2013,610723,洋县,区县
610724,西乡县,610700,汉中市,31/12/2002,31/08/2013,610724,西乡县,区县
610725,勉县,610700,汉中市,31/12/2002,31/08/2013,610725,勉县,区县
610726,宁强县,610700,汉中市,31/12/2002,31/08/2013,610726,宁强县,区县
610727,略阳县,610700,汉中市,31/12/2002,31/08/2013,610727,略阳县,区县
610728,镇巴县,610700,汉中市,31/12/2002,31/08/2013,610728,镇巴县,区县
610729,留坝县,610700,汉中市,31/12/2002,31/08/2013,610729,留坝县,区县
610730,佛坪县,610700,汉中市,31/12/2002,31/08/2013,610730,佛坪县,区县
610800,榆林市,610000,陕西省,31/12/2002,31/08/2013,610800,榆林市,地级市（区）
610802,榆阳区,610800,榆林市,31/12/2002,31/08/2013,610802,榆阳区,区县
610821,神木县,610800,榆林市,31/12/2002,31/08/2013,610821,神木县,区县
610822,府谷县,610800,榆林市,31/12/2002,31/08/2013,610822,府谷县,区县
610823,横山县,610800,榆林市,31/12/2002,31/08/2013,610823,横山县,区县
610824,靖边县,610800,榆林市,31/12/2002,31/08/2013,610824,靖边县,区县
610825,定边县,610800,榆林市,31/12/2002,31/08/2013,610825,定边县,区县
610826,绥德县,610800,榆林市,31/12/2002,31/08/2013,610826,绥德县,区县
610827,米脂县,610800,榆林市,31/12/2002,31/08/2013,610827,米脂县,区县
610828,佳县,610800,榆林市,31/12/2002,31/08/2013,610828,佳县,区县
610829,吴堡县,610800,榆林市,31/12/2002,31/08/2013,610829,吴堡县,区县
610830,清涧县,610800,榆林市,31/12/2002,31/08/2013,610830,清涧县,区县
610831,子洲县,610800,榆林市,31/12/2002,31/08/2013,610831,子洲县,区县
610900,安康市,610000,陕西省,31/12/2002,31/08/2013,610900,安康市,地级市（区）
610902,汉滨区,610900,安康市,31/12/2002,31/08/2013,610902,汉滨区,区县
610921,汉阴县,610900,安康市,31/12/2002,31/08/2013,610921,汉阴县,区县
610922,石泉县,610900,安康市,31/12/2002,31/08/2013,610922,石泉县,区县
610923,宁陕县,610900,安康市,31/12/2002,31/08/2013,610923,宁陕县,区县
610924,紫阳县,610900,安康市,31/12/2002,31/08/2013,610924,紫阳县,区县
610925,岚皋县,610900,安康市,31/12/2002,31/08/2013,610925,岚皋县,区县
610926,平利县,610900,安康市,31/12/2002,31/08/2013,610926,平利县,区县
610927,镇坪县,610900,安康市,31/12/2002,31/08/2013,610927,镇坪县,区县
610928,旬阳县,610900,安康市,31/12/2002,31/08/2013,610928,旬阳县,区县
610929,白河县,610900,安康市,31/12/2002,31/08/2013,610929,白河县,区县
611000,商洛市,610000,陕西省,31/12/2002,31/08/2013,611000,商洛市,地级市（区）
611002,商州区,611000,商洛市,31/12/2002,31/08/2013,611002,商州区,区县
611021,洛南县,611000,商洛市,31/12/2002,31/08/2013,611021,洛南县,区县
611022,丹凤县,611000,商洛市,31/12/2002,31/08/2013,611022,丹凤县,区县
611023,商南县,611000,商洛市,31/12/2002,31/08/2013,611023,商南县,区县
611024,山阳县,611000,商洛市,31/12/2002,31/08/2013,611024,山阳县,区县
611025,镇安县,611000,商洛市,31/12/2002,31/08/2013,611025,镇安县,区县
611026,柞水县,611000,商洛市,31/12/2002,31/08/2013,611026,柞水县,区县
612400,安康地区,610000,陕西省,01/01/1951,01/12/2000,610900,安康市,地级市（区）
612500,商洛地区,610000,陕西省,01/09/1964,31/08/2001,611000,商洛市,地级市（区）
612501,商州市,611000,商洛市,01/11/2000,01/11/2000,612501,商州市,区县
612700,榆林地区,610000,陕西省,01/01/1979,01/07/2000,610800,榆林市,地级市（区）
620000,甘肃省,620000,甘肃省,31/12/2002,31/08/2013,620000,甘肃省,省
620100,兰州市,620000,甘肃省,31/12/2002,31/08/2013,620100,兰州市,地级市（区）
620102,城关区,620100,兰州市,31/12/2002,31/08/2013,620102,城关区,区县
620103,七里河区,620100,兰州市,31/12/2002,31/08/2013,620103,七里河区,区县
620104,西固区,620100,兰州市,31/12/2002,31/08/2013,620104,西固区,区县
620105,安宁区,620100,兰州市,31/12/2002,31/08/2013,620105,安宁区,区县
620111,红古区,620100,兰州市,31/12/2002,31/08/2013,620111,红古区,区县
620121,永登县,620100,兰州市,31/12/2002,31/08/2013,620121,永登县,区县
620122,皋兰县,620100,兰州市,31/12/2002,31/08/2013,620122,皋兰县,区县
620123,榆中县,620100,兰州市,31/12/2002,31/08/2013,620123,榆中县,区县
620200,嘉峪关市,620000,甘肃省,31/12/2002,31/08/2013,620200,嘉峪关市,地级市（区）
620300,金昌市,620000,甘肃省,31/12/2002,31/08/2013,620300,金昌市,地级市（区）
620302,金川区,620300,金昌市,31/12/2002,31/08/2013,620302,金川区,区县
620321,永昌县,620300,金昌市,31/12/2002,31/08/2013,620321,永昌县,区县
620400,白银市,620000,甘肃省,31/12/2002,31/08/2013,620400,白银市,地级市（区）
620402,白银区,620400,白银市,31/12/2002,31/08/2013,620402,白银区,区县
620403,平川区,620400,白银市,31/12/2002,31/08/2013,620403,平川区,区县
620421,靖远县,620400,白银市,31/12/2002,31/08/2013,620421,靖远县,区县
620422,会宁县,620400,白银市,31/12/2002,31/08/2013,620422,会宁县,区县
620423,景泰县,620400,白银市,31/12/2002,31/08/2013,620423,景泰县,区县
620500,天水市,620000,甘肃省,31/12/2002,31/08/2013,620500,天水市,地级市（区）
620502,秦州区,620500,天水市,31/12/2007,31/08/2013,620502,秦州区,区县
620503,麦积区,620500,天水市,31/12/2007,31/08/2013,620503,麦积区,区县
620504,秦城区,620500,天水市,31/12/2002,31/12/2007,620502,秦州区,区县
620505,北道区,620500,天水市,31/12/2002,31/12/2007,620503,麦积区,区县
620521,清水县,620500,天水市,31/12/2002,31/08/2013,620521,清水县,区县
620522,秦安县,620500,天水市,31/12/2002,31/08/2013,620522,秦安县,区县
620523,甘谷县,620500,天水市,31/12/2002,31/08/2013,620523,甘谷县,区县
620524,武山县,620500,天水市,31/12/2002,31/08/2013,620524,武山县,区县
620525,张家川回族自治县,620500,天水市,31/12/2002,31/08/2013,620525,张家川回族自治县,区县
620600,武威市,620000,甘肃省,31/12/2002,31/08/2013,620600,武威市,地级市（区）
620602,凉州区,620600,武威市,31/12/2002,31/08/2013,620602,凉州区,区县
620621,民勤县,620600,武威市,31/12/2002,31/08/2013,620621,民勤县,区县
620622,古浪县,620600,武威市,31/12/2002,31/08/2013,620622,古浪县,区县
620623,天祝藏族自治县,620600,武威市,31/12/2002,31/08/2013,620623,天祝藏族自治县,区县
620700,张掖市,620000,甘肃省,31/12/2002,31/08/2013,620700,张掖市,地级市（区）
620702,甘州区,620700,张掖市,31/12/2002,31/08/2013,620702,甘州区,区县
620721,肃南裕固族自治县,620700,张掖市,31/12/2002,31/08/2013,620721,肃南裕固族自治县,区县
620722,民乐县,620700,张掖市,31/12/2002,31/08/2013,620722,民乐县,区县
620723,临泽县,620700,张掖市,31/12/2002,31/08/2013,620723,临泽县,区县
620724,高台县,620700,张掖市,31/12/2002,31/08/2013,620724,高台县,区县
620725,山丹县,620700,张掖市,31/12/2002,31/08/2013,620725,山丹县,区县
620800,平凉市,620000,甘肃省,31/12/2002,31/08/2013,620800,平凉市,地级市（区）
620802,崆峒区,620800,平凉市,31/12/2002,31/08/2013,620802,崆峒区,区县
620821,泾川县,620800,平凉市,31/12/2002,31/08/2013,620821,泾川县,区县
620822,灵台县,620800,平凉市,31/12/2002,31/08/2013,620822,灵台县,区县
620823,崇信县,620800,平凉市,31/12/2002,31/08/2013,620823,崇信县,区县
620824,华亭县,620800,平凉市,31/12/2002,31/08/2013,620824,华亭县,区县
620825,庄浪县,620800,平凉市,31/12/2002,31/08/2013,620825,庄浪县,区县
620826,静宁县,620800,平凉市,31/12/2002,31/08/2013,620826,静宁县,区县
620900,酒泉市,620000,甘肃省,31/12/2002,31/08/2013,620900,酒泉市,地级市（区）
620902,肃州区,620900,酒泉市,31/12/2002,31/08/2013,620902,肃州区,区县
620921,金塔县,620900,酒泉市,31/12/2002,31/08/2013,620921,金塔县,区县
620922,瓜州县,620900,酒泉市,31/12/2006,31/08/2013,620922,瓜州县,区县
620923,肃北蒙古族自治县,620900,酒泉市,31/12/2002,31/08/2013,620923,肃北蒙古族自治县,区县
620924,阿克塞哈萨克族自治县,620900,酒泉市,31/12/2002,31/08/2013,620924,阿克塞哈萨克族自治县,区县
620925,安西县,620900,酒泉市,31/12/2002,31/12/2006,620922,瓜州县,区县
620981,玉门市,620900,酒泉市,31/12/2002,31/08/2013,620981,玉门市,区县
620982,敦煌市,620900,酒泉市,31/12/2002,31/08/2013,620982,敦煌市,区县
621000,庆阳市,620000,甘肃省,31/12/2002,31/08/2013,621000,庆阳市,地级市（区）
621002,西峰区,621000,庆阳市,31/12/2002,31/08/2013,621002,西峰区,区县
621021,庆城县,621000,庆阳市,31/12/2002,31/08/2013,621021,庆城县,区县
621022,环县,621000,庆阳市,31/12/2002,31/08/2013,621022,环县,区县
621023,华池县,621000,庆阳市,31/12/2002,31/08/2013,621023,华池县,区县
621024,合水县,621000,庆阳市,31/12/2002,31/08/2013,621024,合水县,区县
621025,正宁县,621000,庆阳市,31/12/2002,31/08/2013,621025,正宁县,区县
621026,宁县,621000,庆阳市,31/12/2002,31/08/2013,621026,宁县,区县
621027,镇原县,621000,庆阳市,31/12/2002,31/08/2013,621027,镇原县,区县
621100,定西市,620000,甘肃省,31/12/2002,31/08/2013,621100,定西市,地级市（区）
621102,安定区,621100,定西市,31/12/2002,31/08/2013,621102,安定区,区县
621121,通渭县,621100,定西市,31/12/2002,31/08/2013,621121,通渭县,区县
621122,陇西县,621100,定西市,31/12/2002,31/08/2013,621122,陇西县,区县
621123,渭源县,621100,定西市,31/12/2002,31/08/2013,621123,渭源县,区县
621124,临洮县,621100,定西市,31/12/2002,31/08/2013,621124,临洮县,区县
621125,漳县,621100,定西市,31/12/2002,31/08/2013,621125,漳县,区县
621126,岷县,621100,定西市,31/12/2002,31/08/2013,621126,岷县,区县
621200,陇南市,620000,甘肃省,31/12/2003,31/08/2013,621200,陇南市,地级市（区）
621202,武都区,621200,陇南市,31/12/2003,31/08/2013,621202,武都区,区县
621221,成县,621200,陇南市,31/12/2003,31/08/2013,621221,成县,区县
621222,文县,621200,陇南市,31/12/2003,31/08/2013,621222,文县,区县
621223,宕昌县,621200,陇南市,31/12/2003,31/08/2013,621223,宕昌县,区县
621224,康县,621200,陇南市,31/12/2003,31/08/2013,621224,康县,区县
621225,西和县,621200,陇南市,31/12/2003,31/08/2013,621225,西和县,区县
621226,礼县,621200,陇南市,31/12/2003,31/08/2013,621226,礼县,区县
621227,徽县,621200,陇南市,31/12/2003,31/08/2013,621227,徽县,区县
621228,两当县,621200,陇南市,31/12/2003,31/08/2013,621228,两当县,区县
622100,酒泉地区,620000,甘肃省,01/10/1949,01/09/2002,620900,酒泉市,地级市（区）
622200,张掖地区,620000,甘肃省,01/01/1970,01/03/2002,620700,张掖市,地级市（区）
622300,武威地区,620000,甘肃省,25/11/1961,01/08/2001,620600,武威市,地级市（区）
622400,定西地区,620000,甘肃省,01/01/1970,04/04/2003,621100,定西市,地级市（区）
622421,定西县,621100,定西市,31/12/2002,31/12/2003,622421,定西县,区县
622424,通渭县,621100,定西市,31/12/2002,31/12/2003,622424,通渭县,区县
622425,陇西县,621100,定西市,31/12/2002,31/12/2003,622425,陇西县,区县
622426,渭源县,621100,定西市,31/12/2002,31/12/2003,622426,渭源县,区县
622427,临洮县,621100,定西市,31/12/2002,31/12/2003,622427,临洮县,区县
622428,漳县,621100,定西市,31/12/2002,31/12/2003,622428,漳县,区县
622429,岷县,621100,定西市,31/12/2002,31/12/2003,622429,岷县,区县
622600,陇南地区,620000,甘肃省,01/05/1985,01/01/2004,621200,陇南市,地级市（区）
622621,武都县,621200,陇南市,31/12/2002,31/12/2004,622621,武都县,区县
622623,宕昌县,621200,陇南市,31/12/2002,31/12/2004,622623,宕昌县,区县
622624,成县,621200,陇南市,31/12/2002,31/12/2004,622624,成县,区县
622625,康县,621200,陇南市,31/12/2002,31/12/2004,622625,康县,区县
622626,文县,621200,陇南市,31/12/2002,31/12/2004,622626,文县,区县
622627,西和县,621200,陇南市,31/12/2002,31/12/2004,622627,西和县,区县
622628,礼县,621200,陇南市,31/12/2002,31/12/2004,622628,礼县,区县
622629,两当县,621200,陇南市,31/12/2002,31/12/2004,622629,两当县,区县
622630,徽县,621200,陇南市,31/12/2002,31/12/2004,622630,徽县,区县
622700,平凉地区,620000,甘肃省,01/10/1969,01/06/2002,620800,平凉市,地级市（区）
622800,庆阳地区,620000,甘肃省,01/04/1968,22/06/2002,621000,庆阳市,地级市（区）
622801,西峰市,621000,庆阳市,01/11/2000,01/11/2000,622801,西峰市,区县
622821,庆阳县,621000,庆阳市,01/11/2000,01/11/2000,622821,庆阳县,区县
622900,临夏回族自治州,620000,甘肃省,31/12/2002,31/08/2013,622900,临夏回族自治州,地级市（区）
622901,临夏市,622900,临夏回族自治州,31/12/2002,31/08/2013,622901,临夏市,区县
622921,临夏县,622900,临夏回族自治州,31/12/2002,31/08/2013,622921,临夏县,区县
622922,康乐县,622900,临夏回族自治州,31/12/2002,31/08/2013,622922,康乐县,区县
622923,永靖县,622900,临夏回族自治州,31/12/2002,31/08/2013,622923,永靖县,区县
622924,广河县,622900,临夏回族自治州,31/12/2002,31/08/2013,622924,广河县,区县
622925,和政县,622900,临夏回族自治州,31/12/2002,31/08/2013,622925,和政县,区县
622926,东乡族自治县,622900,临夏回族自治州,31/12/2002,31/08/2013,622926,东乡族自治县,区县
622927,积石山保安族东乡族撒拉族自治县,622900,临夏回族自治州,31/12/2002,31/08/2013,622927,积石山保安族东乡族撒拉族自治县,区县
623000,甘南藏族自治州,620000,甘肃省,31/12/2002,31/08/2013,623000,甘南藏族自治州,地级市（区）
623001,合作市,623000,甘南藏族自治州,31/12/2002,31/08/2013,623001,合作市,区县
623021,临潭县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623021,临潭县,区县
623022,卓尼县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623022,卓尼县,区县
623023,舟曲县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623023,舟曲县,区县
623024,迭部县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623024,迭部县,区县
623025,玛曲县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623025,玛曲县,区县
623026,碌曲县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623026,碌曲县,区县
623027,夏河县,623000,甘南藏族自治州,31/12/2002,31/08/2013,623027,夏河县,区县
630000,青海省,630000,青海省,31/12/2002,31/08/2013,630000,青海省,省
630100,西宁市,630000,青海省,31/12/2002,31/08/2013,630100,西宁市,地级市（区）
630102,城东区,630100,西宁市,31/12/2002,31/08/2013,630102,城东区,区县
630103,城中区,630100,西宁市,31/12/2002,31/08/2013,630103,城中区,区县
630104,城西区,630100,西宁市,31/12/2002,31/08/2013,630104,城西区,区县
630105,城北区,630100,西宁市,31/12/2002,31/08/2013,630105,城北区,区县
630121,大通回族土族自治县,630100,西宁市,31/12/2002,31/08/2013,630121,大通回族土族自治县,区县
630122,湟中县,630100,西宁市,31/12/2002,31/08/2013,630122,湟中县,区县
630123,湟源县,630100,西宁市,31/12/2002,31/08/2013,630123,湟源县,区县
630200,海东市,630000,青海省,31/10/2012,31/08/2013,630200,海东市,地级市（区）
630202,乐都区,630200,海东市,31/10/2012,31/08/2013,630202,乐都区,区县
630221,平安县,630200,海东市,31/10/2012,31/08/2013,630221,平安县,区县
630222,民和回族土族自治县,630200,海东市,31/10/2012,31/08/2013,630222,民和回族土族自治县,区县
630223,互助土族自治县,630200,海东市,31/10/2012,31/08/2013,630223,互助土族自治县,区县
630224,化隆回族自治县,630200,海东市,31/10/2012,31/08/2013,630224,化隆回族自治县,区县
630225,循化撒拉族自治县,630200,海东市,31/10/2012,31/08/2013,630225,循化撒拉族自治县,区县
632100,海东地区,630000,青海省,31/12/2002,31/08/2013,632100,海东地区,地级市（区）
632121,平安县,632100,海东地区,31/12/2002,31/08/2013,632121,平安县,区县
632122,民和回族土族自治县,632100,海东地区,31/12/2002,31/08/2013,632122,民和回族土族自治县,区县
632123,乐都县,632100,海东地区,31/12/2002,31/08/2013,632123,乐都县,区县
632126,互助土族自治县,632100,海东地区,31/12/2002,31/08/2013,632126,互助土族自治县,区县
632127,化隆回族自治县,632100,海东地区,31/12/2002,31/08/2013,632127,化隆回族自治县,区县
632128,循化撒拉族自治县,632100,海东地区,31/12/2002,31/08/2013,632128,循化撒拉族自治县,区县
632200,海北藏族自治州,630000,青海省,31/12/2002,31/08/2013,632200,海北藏族自治州,地级市（区）
632221,门源回族自治县,632200,海北藏族自治州,31/12/2002,31/08/2013,632221,门源回族自治县,区县
632222,祁连县,632200,海北藏族自治州,31/12/2002,31/08/2013,632222,祁连县,区县
632223,海晏县,632200,海北藏族自治州,31/12/2002,31/08/2013,632223,海晏县,区县
632224,刚察县,632200,海北藏族自治州,31/12/2002,31/08/2013,632224,刚察县,区县
632300,黄南藏族自治州,630000,青海省,31/12/2002,31/08/2013,632300,黄南藏族自治州,地级市（区）
632321,同仁县,632300,黄南藏族自治州,31/12/2002,31/08/2013,632321,同仁县,区县
632322,尖扎县,632300,黄南藏族自治州,31/12/2002,31/08/2013,632322,尖扎县,区县
632323,泽库县,632300,黄南藏族自治州,31/12/2002,31/08/2013,632323,泽库县,区县
632324,河南蒙古族自治县,632300,黄南藏族自治州,31/12/2002,31/08/2013,632324,河南蒙古族自治县,区县
632500,海南藏族自治州,630000,青海省,31/12/2002,31/08/2013,632500,海南藏族自治州,地级市（区）
632521,共和县,632500,海南藏族自治州,31/12/2002,31/08/2013,632521,共和县,区县
632522,同德县,632500,海南藏族自治州,31/12/2002,31/08/2013,632522,同德县,区县
632523,贵德县,632500,海南藏族自治州,31/12/2002,31/08/2013,632523,贵德县,区县
632524,兴海县,632500,海南藏族自治州,31/12/2002,31/08/2013,632524,兴海县,区县
632525,贵南县,632500,海南藏族自治州,31/12/2002,31/08/2013,632525,贵南县,区县
632600,果洛藏族自治州,630000,青海省,31/12/2002,31/08/2013,632600,果洛藏族自治州,地级市（区）
632621,玛沁县,632600,果洛藏族自治州,31/12/2002,31/08/2013,632621,玛沁县,区县
632622,班玛县,632600,果洛藏族自治州,31/12/2002,31/08/2013,632622,班玛县,区县
632623,甘德县,632600,果洛藏族自治州,31/12/2002,31/08/2013,632623,甘德县,区县
632624,达日县,632600,果洛藏族自治州,31/12/2002,31/08/2013,632624,达日县,区县
632625,久治县,632600,果洛藏族自治州,31/12/2002,31/08/2013,632625,久治县,区县
632626,玛多县,632600,果洛藏族自治州,31/12/2002,31/08/2013,632626,玛多县,区县
632700,玉树藏族自治州,630000,青海省,31/12/2002,31/08/2013,632700,玉树藏族自治州,地级市（区）
632701,玉树市,632700,玉树藏族自治州,31/10/2012,31/08/2013,632701,玉树市,区县
632721,玉树县,632700,玉树藏族自治州,31/12/2002,31/08/2013,632721,玉树县,区县
632722,杂多县,632700,玉树藏族自治州,31/12/2002,31/08/2013,632722,杂多县,区县
632723,称多县,632700,玉树藏族自治州,31/12/2002,31/08/2013,632723,称多县,区县
632724,治多县,632700,玉树藏族自治州,31/12/2002,31/08/2013,632724,治多县,区县
632725,囊谦县,632700,玉树藏族自治州,31/12/2002,31/08/2013,632725,囊谦县,区县
632726,曲麻莱县,632700,玉树藏族自治州,31/12/2002,31/08/2013,632726,曲麻莱县,区县
632800,海西蒙古族藏族自治州,630000,青海省,31/12/2002,31/08/2013,632800,海西蒙古族藏族自治州,地级市（区）
632801,格尔木市,632800,海西蒙古族藏族自治州,31/12/2002,31/08/2013,632801,格尔木市,区县
632802,德令哈市,632800,海西蒙古族藏族自治州,31/12/2002,31/08/2013,632802,德令哈市,区县
632821,乌兰县,632800,海西蒙古族藏族自治州,31/12/2002,31/08/2013,632821,乌兰县,区县
632822,都兰县,632800,海西蒙古族藏族自治州,31/12/2002,31/08/2013,632822,都兰县,区县
632823,天峻县,632800,海西蒙古族藏族自治州,31/12/2002,31/08/2013,632823,天峻县,区县
632900,柴达木循环经济试验区,630000,青海省,01/01/1949,01/01/2008,632900,柴达木循环经济试验区,地级市（区）
640000,宁夏回族自治区,640000,宁夏回族自治区,31/12/2002,31/08/2013,640000,宁夏回族自治区,省
640100,银川市,640000,宁夏回族自治区,31/12/2002,31/08/2013,640100,银川市,地级市（区）
640104,兴庆区,640100,银川市,31/12/2002,31/08/2013,640104,兴庆区,区县
640105,西夏区,640100,银川市,31/12/2002,31/08/2013,640105,西夏区,区县
640106,金凤区,640100,银川市,31/12/2002,31/08/2013,640106,金凤区,区县
640121,永宁县,640100,银川市,31/12/2002,31/08/2013,640121,永宁县,区县
640122,贺兰县,640100,银川市,31/12/2002,31/08/2013,640122,贺兰县,区县
640181,灵武市,640100,银川市,31/12/2002,31/08/2013,640181,灵武市,区县
640200,石嘴山市,640000,宁夏回族自治区,31/12/2002,31/08/2013,640200,石嘴山市,地级市（区）
640202,大武口区,640200,石嘴山市,31/12/2002,31/08/2013,640202,大武口区,区县
640203,石嘴山区,640200,石嘴山市,31/12/2002,31/12/2003,640203,石嘴山区,区县
640204,石炭井区,640200,石嘴山市,01/11/2000,01/11/2000,640204,石炭井区,区县
640205,惠农区,640200,石嘴山市,31/12/2002,31/08/2013,640205,惠农区,区县
640221,平罗县,640200,石嘴山市,31/12/2002,31/08/2013,640221,平罗县,区县
640222,陶乐县,640200,石嘴山市,31/12/2002,31/12/2003,640222,陶乐县,区县
640223,惠农县,640200,石嘴山市,31/12/2002,31/12/2003,640223,惠农县,区县
640300,吴忠市,640000,宁夏回族自治区,31/12/2002,31/08/2013,640300,吴忠市,地级市（区）
640302,利通区,640300,吴忠市,31/12/2002,31/08/2013,640302,利通区,区县
640303,红寺堡区,640300,吴忠市,31/12/2009,31/08/2013,640303,红寺堡区,区县
640321,中卫县,640300,吴忠市,31/12/2002,31/12/2003,640321,中卫县,区县
640322,中宁县,640300,吴忠市,31/12/2002,31/12/2003,640322,中宁县,区县
640323,盐池县,640300,吴忠市,31/12/2002,31/08/2013,640323,盐池县,区县
640324,同心县,640300,吴忠市,31/12/2002,31/08/2013,640324,同心县,区县
640381,青铜峡市,640300,吴忠市,31/12/2002,31/08/2013,640381,青铜峡市,区县
640400,固原市,640000,宁夏回族自治区,31/12/2002,31/08/2013,640400,固原市,地级市（区）
640402,原州区,640400,固原市,31/12/2002,31/08/2013,640402,原州区,区县
640421,海原县,640400,固原市,31/12/2002,31/12/2003,640421,海原县,区县
640422,西吉县,640400,固原市,31/12/2002,31/08/2013,640422,西吉县,区县
640423,隆德县,640400,固原市,31/12/2002,31/08/2013,640423,隆德县,区县
640424,泾源县,640400,固原市,31/12/2002,31/08/2013,640424,泾源县,区县
640425,彭阳县,640400,固原市,31/12/2002,31/08/2013,640425,彭阳县,区县
640500,中卫市,640000,宁夏回族自治区,31/12/2002,31/08/2013,640500,中卫市,地级市（区）
640502,沙坡头区,640500,中卫市,31/12/2002,31/08/2013,640502,沙坡头区,区县
640521,中宁县,640500,中卫市,31/12/2002,31/08/2013,640521,中宁县,区县
640522,海原县,640500,中卫市,31/12/2002,31/08/2013,640522,海原县,区县
642200,固原地区,640000,宁夏回族自治区,01/10/1958,01/07/2002,640400,固原市,地级市（区）
642221,固原县,640400,固原市,01/11/2000,01/11/2000,642221,固原县,区县
642300,银南地区,640000,宁夏回族自治区,31/12/2002,31/08/2013,640300,吴忠市,地级市（区）
650000,新疆维吾尔自治区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,650000,新疆维吾尔自治区,省
650100,乌鲁木齐市,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,650100,乌鲁木齐市,地级市（区）
650102,天山区,650100,乌鲁木齐市,31/12/2002,31/08/2013,650102,天山区,区县
650103,沙依巴克区,650100,乌鲁木齐市,31/12/2002,31/08/2013,650103,沙依巴克区,区县
650104,新市区,650100,乌鲁木齐市,31/12/2002,31/08/2013,650104,新市区,区县
650105,水磨沟区,650100,乌鲁木齐市,31/12/2002,31/08/2013,650105,水磨沟区,区县
650106,头屯河区,650100,乌鲁木齐市,31/12/2002,31/08/2013,650106,头屯河区,区县
650107,达坂城区,650100,乌鲁木齐市,31/12/2002,31/08/2013,650107,达坂城区,区县
650108,东山区,650100,乌鲁木齐市,31/12/2002,31/12/2007,650108,东山区,区县
650109,米东区,650100,乌鲁木齐市,31/12/2007,31/08/2013,650109,米东区,区县
650121,乌鲁木齐县,650100,乌鲁木齐市,31/12/2002,31/08/2013,650121,乌鲁木齐县,区县
650122,南泉区,650100,乌鲁木齐市,01/11/2000,01/11/2000,650107,达坂城区,区县
650200,克拉玛依市,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,650200,克拉玛依市,地级市（区）
650202,独山子区,650200,克拉玛依市,31/12/2002,31/08/2013,650202,独山子区,区县
650203,克拉玛依区,650200,克拉玛依市,31/12/2002,31/08/2013,650203,克拉玛依区,区县
650204,白碱滩区,650200,克拉玛依市,31/12/2002,31/08/2013,650204,白碱滩区,区县
650205,乌尔禾区,650200,克拉玛依市,31/12/2002,31/08/2013,650205,乌尔禾区,区县
652100,吐鲁番地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,652100,吐鲁番地区,地级市（区）
652101,吐鲁番市,652100,吐鲁番地区,31/12/2002,31/08/2013,652101,吐鲁番市,区县
652122,鄯善县,652100,吐鲁番地区,31/12/2002,31/08/2013,652122,鄯善县,区县
652123,托克逊县,652100,吐鲁番地区,31/12/2002,31/08/2013,652123,托克逊县,区县
652200,哈密地区,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,652200,哈密地区,地级市（区）
652201,哈密市,652200,哈密地区,31/12/2002,31/08/2013,652201,哈密市,区县
652222,巴里坤哈萨克自治县,652200,哈密地区,31/12/2002,31/08/2013,652222,巴里坤哈萨克自治县,区县
652223,伊吾县,652200,哈密地区,31/12/2002,31/08/2013,652223,伊吾县,区县
652300,昌吉回族自治州,650000,新疆维吾尔自治区,31/12/2002,31/08/2013,652300,昌吉回族自治州,地级市（区）
