编码,名称,归属大类,别名,名称,别名归属大类
8724,巴州建筑公司,地方企业,8724,巴州建筑公司,地方企业
8725,干部农场,地方企业,8725,干部农场,地方企业
8726,房山旅游集团,地方企业,8726,房山旅游集团,地方企业
8727,新疆卫视,地方企业,8727,新疆卫视,地方企业
8728,新疆啤酒花股份公司,地方企业,8728,新疆啤酒花股份公司,地方企业
8729,新疆国际经济技术合作公司（新疆国际信托投资公司）,地方企业,8729,新疆国际经济技术合作公司（新疆国际信托投资公司）,地方企业
8730,新疆氯碱厂,地方企业,8730,新疆氯碱厂,地方企业
8731,新疆石油地球物理研究所,地方企业,8731,新疆石油地球物理研究所,地方企业
8732,新疆维吾尔族自治区投资总公司,地方企业,8732,新疆维吾尔族自治区投资总公司,地方企业
8733,新疆维吾尔自治区轻工供销公司,地方企业,8733,新疆维吾尔自治区轻工供销公司,地方企业
8734,新疆维吾尔自治区轻工原料基地开发公司,地方企业,8734,新疆维吾尔自治区轻工原料基地开发公司,地方企业
8735,新疆金属线材制品厂,地方企业,8735,新疆金属线材制品厂,地方企业
8736,昌吉路桥运输公司,地方企业,8736,昌吉路桥运输公司,地方企业
8737,明康机械有限责任公司,地方企业,8737,明康机械有限责任公司,地方企业
8738,木城涧煤矿,地方企业,8738,木城涧煤矿,地方企业
8739,机电工业控股（集团）有限责任公司,地方企业,8739,机电工业控股（集团）有限责任公司,地方企业
8740,桂林市风动工具厂,地方企业,8740,桂林市风动工具厂,地方企业
8741,河南福弘有限责任公司,地方企业,8741,河南福弘有限责任公司,地方企业
8742,泽普县国营农场,地方企业,8742,泽普县国营农场,地方企业
8743,深圳三元有限责任公司,地方企业,8743,深圳三元有限责任公司,地方企业
8744,湖北大自然有限责任公司,地方企业,8744,湖北大自然有限责任公司,地方企业
8745,牛山化肥厂,地方企业,8745,牛山化肥厂,地方企业
8746,牛山水泥厂,地方企业,8746,牛山水泥厂,地方企业
8747,益康华贝有限公司,地方企业,8747,益康华贝有限公司,地方企业
8748,石景山区旅游服务公司,地方企业,8748,石景山区旅游服务公司,地方企业
8749,神州国旅集团,地方企业,8749,神州国旅集团,地方企业
8750,福建中闽开发公司,地方企业,8750,福建中闽开发公司,地方企业
8751,福海县糖厂,地方企业,8751,福海县糖厂,地方企业
8752,福海食品公司,地方企业,8752,福海食品公司,地方企业
8753,群巴克园艺场,地方企业,8753,群巴克园艺场,地方企业
8754,胜利二级电站,地方企业,8754,胜利二级电站,地方企业
8755,良种场,地方企业,8755,良种场,地方企业
8756,芦城乡工业总公司,地方企业,8756,芦城乡工业总公司,地方企业
8757,西藏拉萨市农机厂(援藏),地方企业,8757,西藏拉萨市农机厂(援藏),地方企业
8758,顺义县农机厂修配,地方企业,8758,顺义县农机厂修配,地方企业
8759,顺义县地方工业公司,地方企业,8759,顺义县地方工业公司,地方企业
8760,顺义县文具厂,地方企业,8760,顺义县文具厂,地方企业
8761,顺义镇农工商总公司,地方企业,8761,顺义镇农工商总公司,地方企业
7176,中国人民武装警察部队,军队,7176,中国人民武装警察部队,军队
7177,海军37010部队,军队,7177,海军37010部队,军队
7178,空军,军队,7178,空军,军队
7179,解放军24军,军队,7179,解放军24军,军队
7180,解放军7971部队,军队,7180,解放军7971部队,军队
7181,陆军,军队,7181,陆军,军队
7182,陆军250团,军队,7182,陆军250团,军队
7183,陆军30师,军队,7183,陆军30师,军队
7184,陆军31师,军队,7184,陆军31师,军队
7689,《前线》杂志社,其他,7689,《前线》杂志社,其他
7690,上英水库民兵团,其他,7690,上英水库民兵团,其他
7691,世界公园,其他,7691,世界公园,其他
7692,中国地质报社,其他,7692,中国地质报社,其他
7693,云南瑞丽农场,其他,7693,云南瑞丽农场,其他
7694,北京世界公园建设领导小组,其他,7694,北京世界公园建设领导小组,其他
7695,北京市塑料研究所,其他,7695,北京市塑料研究所,其他
7696,北京市科研院,其他,7696,北京市科研院,其他
7697,北京玻璃研究所,其他,7697,北京玻璃研究所,其他
7698,北京玻璃研究院,其他,7698,北京玻璃研究院,其他
7699,国家大剧院,其他,7699,国家大剧院,其他
7700,墨玉县东风水库,其他,7700,墨玉县东风水库,其他
7701,建筑五金标准件批发部,其他,7701,建筑五金标准件批发部,其他
7702,房山县南窑粮站,其他,7702,房山县南窑粮站,其他
4321,东升乡,基层组织,4321,东升乡,基层组织
4322,东坝乡,基层组织,4322,东坝乡,基层组织
4323,东铁匠营街道办事处,基层组织,4323,东铁匠营街道办事处,基层组织
4324,东风公社,基层组织,4324,东风公社,基层组织
4325,东风公社、红旗公社,基层组织,4325,东风公社、红旗公社,基层组织
4326,东高地街道办事处,基层组织,4326,东高地街道办事处,基层组织
4327,丰台街道工委,基层组织,4327,丰台街道工委,基层组织
4328,乌吉热克公社,基层组织,4328,乌吉热克公社,基层组织
4329,乡村医院,基层组织,4329,乡村医院,基层组织
4330,二公社,基层组织,4330,二公社,基层组织
4331,五号渠公社,基层组织,4331,五号渠公社,基层组织
4332,五家渠水利营,基层组织,4332,五家渠水利营,基层组织
4333,京郊公社,基层组织,4333,京郊公社,基层组织
4334,依杆其公社,基层组织,4334,依杆其公社,基层组织
4335,光明公社,基层组织,4335,光明公社,基层组织
4336,南川县氮肥厂,基层组织,4336,南川县氮肥厂,基层组织
4337,南邵公社,基层组织,4337,南邵公社,基层组织
4338,双桥乡公社,基层组织,4338,双桥乡公社,基层组织
4339,后沙峪公社,基层组织,4339,后沙峪公社,基层组织
4340,周宁县良种场,基层组织,4340,周宁县良种场,基层组织
4341,和田县先锋公社,基层组织,4341,和田县先锋公社,基层组织
4342,园丰公社,基层组织,4342,园丰公社,基层组织
4343,孟乡公社,基层组织,4343,孟乡公社,基层组织
4344,庙岗乡鲁集大队,基层组织,4344,庙岗乡鲁集大队,基层组织
4345,拖拉机站、塔什米力克公社,基层组织,4345,拖拉机站、塔什米力克公社,基层组织
4346,接文公社,基层组织,4346,接文公社,基层组织
4347,星火公社,基层组织,4347,星火公社,基层组织
4348,朝外街道,基层组织,4348,朝外街道,基层组织
4349,李遂镇,基层组织,4349,李遂镇,基层组织
4350,杨各庄公社,基层组织,4350,杨各庄公社,基层组织
4351,查干郭勒乡、阿热勒乡,基层组织,4351,查干郭勒乡、阿热勒乡,基层组织
4352,沙岭公社,基层组织,4352,沙岭公社,基层组织
4353,沙河公社,基层组织,4353,沙河公社,基层组织
4354,满洲坡公社,基层组织,4354,满洲坡公社,基层组织
4355,漳坛公社,基层组织,4355,漳坛公社,基层组织
4356,灯塔牧场,基层组织,4356,灯塔牧场,基层组织
4357,牛栏山乡,基层组织,4357,牛栏山乡,基层组织
4358,玉渊潭公社,基层组织,4358,玉渊潭公社,基层组织
4359,番字牌乡,基层组织,4359,番字牌乡,基层组织
4360,番字牌公社,基层组织,4360,番字牌公社,基层组织
4361,站敏公社,基层组织,4361,站敏公社,基层组织
4362,艾丁湖乡前进一大队,基层组织,4362,艾丁湖乡前进一大队,基层组织
4363,芦城乡,基层组织,4363,芦城乡,基层组织
4364,苇子沟公社,基层组织,4364,苇子沟公社,基层组织
4365,西集公社,基层组织,4365,西集公社,基层组织
4366,郎府乡,基层组织,4366,郎府乡,基层组织
4367,黄山店公社,基层组织,4367,黄山店公社,基层组织
1114,北京市政协城建环保委员会,政协,1114,北京市政协城建环保委员会,政协
3367,奥运会残奥会赛时运行指挥部,政府_国务院,3367,奥运会残奥会赛时运行指挥部,政府_国务院
4675,维护学生权益部,共青团,4675,维护学生权益部,共青团
4368,石洞子村,基层组织,4368,石洞子村,基层组织
8762,和平县纤维厂,地方企业,8762,和平县纤维厂,地方企业
3368,引进国外人才领导小组办公室,政府_国务院,3368,引进国外人才领导小组办公室,政府_国务院
7703,赴长陔讲师团,其他,7703,赴长陔讲师团,其他
7704,市委讲师团,其他,7704,市委讲师团,其他
7705,省委讲师团,其他,7705,省委讲师团,其他
1619,安池铜省直管集中区管理委员会,党委,1619,安池铜省直管集中区管理委员会,党委
1620,江南产业集中区管理委员会,党委,1620,江南产业集中区管理委员会,党委
8763,邵东县生产资料公司,地方企业,8763,邵东县生产资料公司,地方企业
8764,衡阳钢管厂/集团,地方企业,8764,衡阳钢管厂/集团,地方企业
8765,湘潭钢铁厂/公司/集团,地方企业,8765,湘潭钢铁厂/公司/集团,地方企业
1621,滨海新区工作（管理）委员会,党委,1621,滨海新区工作（管理）委员会,党委
3369,对外贸易经济委员会,政府_国务院,3369,对外贸易经济委员会,政府_国务院
1020,城乡建设与环境资源保护委员会,人大,1020,城乡建设与环境资源保护委员会,人大
1115,政协农业委员会,政协,1115,政协农业委员会,政协
1116,政协妇女青年委员会,政协,1116,政协妇女青年委员会,政协
1622,“三讲”教育第11巡视组,党委,1622,“三讲”教育第11巡视组,党委
1623,东兴国家重点开发开放试验区,党委,1623,东兴国家重点开发开放试验区,党委
1624,东兴国家重点开发开放试验区管理委员会,党委,1624,东兴国家重点开发开放试验区管理委员会,党委
1625,两江新区管理委员会,党委,1625,两江新区管理委员会,党委
1626,中国—马来西亚钦州产业园区管理委员会,党委,1626,中国—马来西亚钦州产业园区管理委员会,党委
1627,中国（绵阳）科技城党工委,党委,1627,中国（绵阳）科技城党工委,党委
1628,中央宣传思想工作领导小组,党委,1628,中央宣传思想工作领导小组,党委
1629,中央巡视组,党委,1629,中央巡视组,党委
1630,中央警卫局,党委,1630,中央警卫局,党委
1631,临桂新区管理委员会,党委,1631,临桂新区管理委员会,党委
1632,乐山旅游度假区管理委员会,党委,1632,乐山旅游度假区管理委员会,党委
1633,企业工委,党委,1633,企业工委,党委
1634,党委农村工作领导小组,党委,1634,党委农村工作领导小组,党委
1635,党委工作组,党委,1635,党委工作组,党委
1636,党政外事干部局,党委,1636,党政外事干部局,党委
1637,党风廉政办公室,党委,1637,党风廉政办公室,党委
1638,凉山日报,党委,1638,凉山日报,党委
1639,凭祥综合保税区管理委员会,党委,1639,凭祥综合保税区管理委员会,党委
1640,北海高新技术产业园区管理委员会,党委,1640,北海高新技术产业园区管理委员会,党委
1641,北部新区管理委员会,党委,1641,北部新区管理委员会,党委
1642,北部湾经济区管理委员会,党委,1642,北部湾经济区管理委员会,党委
1643,四川人民出版社,党委,1643,四川人民出版社,党委
1644,国家星火示范区管委会,党委,1644,国家星火示范区管委会,党委
1645,工业交通工作委员会,党委,1645,工业交通工作委员会,党委
1646,工交党委,党委,1646,工交党委,党委
1647,工交工委,党委,1647,工交工委,党委
1648,常委办公室,党委,1648,常委办公室,党委
1649,干部办公室,党委,1649,干部办公室,党委
1650,干部教育办公室,党委,1650,干部教育办公室,党委
1651,干部理论教育讲师团,党委,1651,干部理论教育讲师团,党委
1652,成都商报社,党委,1652,成都商报社,党委
1653,成都日报社,党委,1653,成都日报社,党委
1654,政治研究室,党委,1654,政治研究室,党委
1655,来宾市工业园区管理委员会,党委,1655,来宾市工业园区管理委员会,党委
1656,民族工委,党委,1656,民族工委,党委
1657,海南国际旅游岛先行试验区,党委,1657,海南国际旅游岛先行试验区,党委
1658,玉津镇,党委,1658,玉津镇,党委
1659,目标督查办,党委,1659,目标督查办,党委
1660,目标管理办公室,党委,1660,目标管理办公室,党委
1661,社教团,党委,1661,社教团,党委
1662,第四督导组,党委,1662,第四督导组,党委
1663,组织办公室,党委,1663,组织办公室,党委
1664,经济贸易工作委员会,党委,1664,经济贸易工作委员会,党委
1665,维稳办,党委,1665,维稳办,党委
